,city,prop_type,prop_size,prop_desc,prop_price
2789,maidenhead,1,"10,572 Sq Ft","Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA","- £3,100,000.00"
2790,maidenhead,1,"3,606 to 10,958 Sq Ft","Stratfield House, Station Road, Hook, RG27 9PQ",
2791,maidenhead,1,"2,008 Sq Ft","Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY","- £800,000.00"
2792,maidenhead,1,839 Sq Ft,"1 Genyn Road, Guildford, GU2 7NS","- £275,000.00"
2793,maidenhead,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
2794,maidenhead,1,"3,588 Sq Ft","The Pump House, Kimbers Lane, Farnham, GU9 9PT",
2795,maidenhead,1,"3,110 to 39,695 Sq Ft","One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",
2796,maidenhead,1,"1,443 Sq Ft","Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN","- £900,000.00"
2797,maidenhead,1,"2,152 to 10,760 Sq Ft","Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",
2798,maidenhead,1,"1,378 Sq Ft","Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB","- £395,000.00"
2799,maidenhead,1,"1,650 Sq Ft","Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ","- £1,100,000.00"
2800,maidenhead,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
2801,maidenhead,1,"10,572 Sq Ft","Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA","- £3,100,000.00"
2802,maidenhead,1,"3,606 to 10,958 Sq Ft","Stratfield House, Station Road, Hook, RG27 9PQ",
2803,maidenhead,1,"2,008 Sq Ft","Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY","- £800,000.00"
2804,maidenhead,1,839 Sq Ft,"1 Genyn Road, Guildford, GU2 7NS","- £275,000.00"
2805,maidenhead,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
2806,maidenhead,1,"3,588 Sq Ft","The Pump House, Kimbers Lane, Farnham, GU9 9PT",
2807,maidenhead,1,"3,110 to 39,695 Sq Ft","One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",
2808,maidenhead,1,"2,250 Sq Ft","Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ","- £849,000.00"
2809,maidenhead,1,"1,443 Sq Ft","Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN","- £900,000.00"
2810,maidenhead,1,"2,152 to 10,760 Sq Ft","Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",
2811,maidenhead,1,"1,378 Sq Ft","Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB","- £395,000.00"
2812,maidenhead,1,"1,650 Sq Ft","Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ","- £1,100,000.00"
2813,maidenhead,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
2814,maidenhead,1,"10,572 Sq Ft","Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA","- £3,100,000.00"
2815,maidenhead,1,"3,606 to 10,958 Sq Ft","Stratfield House, Station Road, Hook, RG27 9PQ",
2816,maidenhead,1,"2,008 Sq Ft","Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY","- £800,000.00"
2817,maidenhead,1,839 Sq Ft,"1 Genyn Road, Guildford, GU2 7NS","- £275,000.00"
2818,maidenhead,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
2819,maidenhead,1,"3,588 Sq Ft","The Pump House, Kimbers Lane, Farnham, GU9 9PT",
2820,maidenhead,1,"3,110 to 39,695 Sq Ft","One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",
2821,maidenhead,1,"2,250 Sq Ft","Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ","- £849,000.00"
2822,maidenhead,1,"39,695 Sq Ft","One Springfield Drive, Leatherhead, KT22 7NL",
2823,maidenhead,1,"1,443 Sq Ft","Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN","- £900,000.00"
2824,maidenhead,1,"2,152 to 10,760 Sq Ft","Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",
2825,maidenhead,1,"1,378 Sq Ft","Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB","- £395,000.00"
2826,maidenhead,1,"1,650 Sq Ft","Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ","- £1,100,000.00"
2827,maidenhead,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
2828,maidenhead,1,"10,572 Sq Ft","Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA","- £3,100,000.00"
2829,maidenhead,1,"3,606 to 10,958 Sq Ft","Stratfield House, Station Road, Hook, RG27 9PQ",
2830,maidenhead,1,"2,008 Sq Ft","Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY","- £800,000.00"
2831,maidenhead,1,839 Sq Ft,"1 Genyn Road, Guildford, GU2 7NS","- £275,000.00"
2832,maidenhead,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
2833,maidenhead,1,"3,588 Sq Ft","The Pump House, Kimbers Lane, Farnham, GU9 9PT",
2834,maidenhead,1,"3,110 to 39,695 Sq Ft","One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",
2835,maidenhead,1,"2,250 Sq Ft","Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ","- £849,000.00"
2836,maidenhead,1,"39,695 Sq Ft","One Springfield Drive, Leatherhead, KT22 7NL",
2837,maidenhead,1,"58,000 Sq Ft","No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN","- £12,000,000.00"
2838,maidenhead,1,"1,443 Sq Ft","Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN","- £900,000.00"
2839,maidenhead,1,"2,152 to 10,760 Sq Ft","Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",
2840,maidenhead,1,"1,378 Sq Ft","Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB","- £395,000.00"
2841,maidenhead,1,"1,650 Sq Ft","Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ","- £1,100,000.00"
2842,maidenhead,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
2843,maidenhead,1,"10,572 Sq Ft","Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA","- £3,100,000.00"
2844,maidenhead,1,"3,606 to 10,958 Sq Ft","Stratfield House, Station Road, Hook, RG27 9PQ",
2845,maidenhead,1,"2,008 Sq Ft","Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY","- £800,000.00"
2846,maidenhead,1,839 Sq Ft,"1 Genyn Road, Guildford, GU2 7NS","- £275,000.00"
2847,maidenhead,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
2848,maidenhead,1,"3,588 Sq Ft","The Pump House, Kimbers Lane, Farnham, GU9 9PT",
2849,maidenhead,1,"3,110 to 39,695 Sq Ft","One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",
2850,maidenhead,1,"2,250 Sq Ft","Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ","- £849,000.00"
2851,maidenhead,1,"39,695 Sq Ft","One Springfield Drive, Leatherhead, KT22 7NL",
2852,maidenhead,1,"58,000 Sq Ft","No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN","- £12,000,000.00"
2853,maidenhead,1,"9,890 to 20,711 Sq Ft","Horizon East & Horizon West, Randalls Way, Leatherhead, KT22 7TW","- £3,150,000.00"
2854,maidenhead,1,"1,443 Sq Ft","Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN","- £900,000.00"
2855,maidenhead,1,"2,152 to 10,760 Sq Ft","Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",
2856,maidenhead,1,"1,378 Sq Ft","Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB","- £395,000.00"
2857,maidenhead,1,"1,650 Sq Ft","Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ","- £1,100,000.00"
2858,maidenhead,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
2859,maidenhead,1,"10,572 Sq Ft","Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA","- £3,100,000.00"
2860,maidenhead,1,"3,606 to 10,958 Sq Ft","Stratfield House, Station Road, Hook, RG27 9PQ",
2861,maidenhead,1,"2,008 Sq Ft","Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY","- £800,000.00"
2862,maidenhead,1,839 Sq Ft,"1 Genyn Road, Guildford, GU2 7NS","- £275,000.00"
2863,maidenhead,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
2864,maidenhead,1,"3,588 Sq Ft","The Pump House, Kimbers Lane, Farnham, GU9 9PT",
2865,maidenhead,1,"3,110 to 39,695 Sq Ft","One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",
2866,maidenhead,1,"2,250 Sq Ft","Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ","- £849,000.00"
2867,maidenhead,1,"39,695 Sq Ft","One Springfield Drive, Leatherhead, KT22 7NL",
2868,maidenhead,1,"58,000 Sq Ft","No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN","- £12,000,000.00"
2869,maidenhead,1,"9,890 to 20,711 Sq Ft","Horizon East & Horizon West, Randalls Way, Leatherhead, KT22 7TW","- £3,150,000.00"
2870,maidenhead,1,"2,477 Sq Ft","Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG","- £1,245,000.00"
2871,maidenhead,1,"1,443 Sq Ft","Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN","- £900,000.00"
2872,maidenhead,1,"2,152 to 10,760 Sq Ft","Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",
2873,maidenhead,1,"1,378 Sq Ft","Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB","- £395,000.00"
2874,maidenhead,1,"1,650 Sq Ft","Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ","- £1,100,000.00"
2875,maidenhead,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
2876,maidenhead,1,"10,572 Sq Ft","Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA","- £3,100,000.00"
2877,maidenhead,1,"3,606 to 10,958 Sq Ft","Stratfield House, Station Road, Hook, RG27 9PQ",
2878,maidenhead,1,"2,008 Sq Ft","Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY","- £800,000.00"
2879,maidenhead,1,839 Sq Ft,"1 Genyn Road, Guildford, GU2 7NS","- £275,000.00"
2880,maidenhead,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
2881,maidenhead,1,"3,588 Sq Ft","The Pump House, Kimbers Lane, Farnham, GU9 9PT",
2882,maidenhead,1,"3,110 to 39,695 Sq Ft","One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",
2883,maidenhead,1,"2,250 Sq Ft","Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ","- £849,000.00"
2884,maidenhead,1,"39,695 Sq Ft","One Springfield Drive, Leatherhead, KT22 7NL",
2885,maidenhead,1,"58,000 Sq Ft","No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN","- £12,000,000.00"
2886,maidenhead,1,"9,890 to 20,711 Sq Ft","Horizon East & Horizon West, Randalls Way, Leatherhead, KT22 7TW","- £3,150,000.00"
2887,maidenhead,1,"2,477 Sq Ft","Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG","- £1,245,000.00"
2888,maidenhead,1,"5,530 Sq Ft","27 Kelso Place , Kensington, London, W8 5QG","- £5,500,000.00"
2889,maidenhead,1,"1,443 Sq Ft","Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN","- £900,000.00"
2890,maidenhead,1,"2,152 to 10,760 Sq Ft","Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",
2891,maidenhead,1,"1,378 Sq Ft","Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB","- £395,000.00"
2892,maidenhead,1,"1,650 Sq Ft","Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ","- £1,100,000.00"
2893,maidenhead,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
2894,maidenhead,1,"10,572 Sq Ft","Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA","- £3,100,000.00"
2895,maidenhead,1,"3,606 to 10,958 Sq Ft","Stratfield House, Station Road, Hook, RG27 9PQ",
2896,maidenhead,1,"2,008 Sq Ft","Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY","- £800,000.00"
2897,maidenhead,1,839 Sq Ft,"1 Genyn Road, Guildford, GU2 7NS","- £275,000.00"
2898,maidenhead,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
2899,maidenhead,1,"3,588 Sq Ft","The Pump House, Kimbers Lane, Farnham, GU9 9PT",
2900,maidenhead,1,"3,110 to 39,695 Sq Ft","One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",
2901,maidenhead,1,"2,250 Sq Ft","Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ","- £849,000.00"
2902,maidenhead,1,"39,695 Sq Ft","One Springfield Drive, Leatherhead, KT22 7NL",
2903,maidenhead,1,"58,000 Sq Ft","No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN","- £12,000,000.00"
2904,maidenhead,1,"9,890 to 20,711 Sq Ft","Horizon East & Horizon West, Randalls Way, Leatherhead, KT22 7TW","- £3,150,000.00"
2905,maidenhead,1,"2,477 Sq Ft","Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG","- £1,245,000.00"
2906,maidenhead,1,"5,530 Sq Ft","27 Kelso Place , Kensington, London, W8 5QG","- £5,500,000.00"
2907,maidenhead,1,"1,136 to 2,732 Sq Ft","Two Commercial Premises With B1 Consent, 175 Wandsworth High Street, Wandsworth, SW18 4JB","- £495,000.00"
2908,maidenhead,1,"1,443 Sq Ft","Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN","- £900,000.00"
2909,maidenhead,1,"2,152 to 10,760 Sq Ft","Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",
2910,maidenhead,1,"1,378 Sq Ft","Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB","- £395,000.00"
2911,maidenhead,1,"1,650 Sq Ft","Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ","- £1,100,000.00"
2912,maidenhead,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
2913,maidenhead,1,"10,572 Sq Ft","Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA","- £3,100,000.00"
2914,maidenhead,1,"3,606 to 10,958 Sq Ft","Stratfield House, Station Road, Hook, RG27 9PQ",
2915,maidenhead,1,"2,008 Sq Ft","Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY","- £800,000.00"
2916,maidenhead,1,839 Sq Ft,"1 Genyn Road, Guildford, GU2 7NS","- £275,000.00"
2917,maidenhead,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
2918,maidenhead,1,"3,588 Sq Ft","The Pump House, Kimbers Lane, Farnham, GU9 9PT",
2919,maidenhead,1,"3,110 to 39,695 Sq Ft","One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",
2920,maidenhead,1,"2,250 Sq Ft","Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ","- £849,000.00"
2921,maidenhead,1,"39,695 Sq Ft","One Springfield Drive, Leatherhead, KT22 7NL",
2922,maidenhead,1,"58,000 Sq Ft","No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN","- £12,000,000.00"
2923,maidenhead,1,"9,890 to 20,711 Sq Ft","Horizon East & Horizon West, Randalls Way, Leatherhead, KT22 7TW","- £3,150,000.00"
2924,maidenhead,1,"2,477 Sq Ft","Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG","- £1,245,000.00"
2925,maidenhead,1,"5,530 Sq Ft","27 Kelso Place , Kensington, London, W8 5QG","- £5,500,000.00"
2926,maidenhead,1,"1,136 to 2,732 Sq Ft","Two Commercial Premises With B1 Consent, 175 Wandsworth High Street, Wandsworth, SW18 4JB","- £495,000.00"
2927,maidenhead,1,"2,242 Sq Ft","B1 Endeavour Place, Coxbridge Business Park , Farnham, GU10 5EH",
2928,maidenhead,1,"1,443 Sq Ft","Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN","- £900,000.00"
2929,maidenhead,1,"2,152 to 10,760 Sq Ft","Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",
2930,maidenhead,1,"1,378 Sq Ft","Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB","- £395,000.00"
2931,maidenhead,1,"1,650 Sq Ft","Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ","- £1,100,000.00"
2932,maidenhead,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
2933,maidenhead,1,"10,572 Sq Ft","Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA","- £3,100,000.00"
2934,maidenhead,1,"3,606 to 10,958 Sq Ft","Stratfield House, Station Road, Hook, RG27 9PQ",
2935,maidenhead,1,"2,008 Sq Ft","Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY","- £800,000.00"
2936,maidenhead,1,839 Sq Ft,"1 Genyn Road, Guildford, GU2 7NS","- £275,000.00"
2937,maidenhead,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
2938,maidenhead,1,"3,588 Sq Ft","The Pump House, Kimbers Lane, Farnham, GU9 9PT",
2939,maidenhead,1,"3,110 to 39,695 Sq Ft","One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",
2940,maidenhead,1,"2,250 Sq Ft","Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ","- £849,000.00"
2941,maidenhead,1,"39,695 Sq Ft","One Springfield Drive, Leatherhead, KT22 7NL",
2942,maidenhead,1,"58,000 Sq Ft","No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN","- £12,000,000.00"
2943,maidenhead,1,"9,890 to 20,711 Sq Ft","Horizon East & Horizon West, Randalls Way, Leatherhead, KT22 7TW","- £3,150,000.00"
2944,maidenhead,1,"2,477 Sq Ft","Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG","- £1,245,000.00"
2945,maidenhead,1,"5,530 Sq Ft","27 Kelso Place , Kensington, London, W8 5QG","- £5,500,000.00"
2946,maidenhead,1,"1,136 to 2,732 Sq Ft","Two Commercial Premises With B1 Consent, 175 Wandsworth High Street, Wandsworth, SW18 4JB","- £495,000.00"
2947,maidenhead,1,"2,242 Sq Ft","B1 Endeavour Place, Coxbridge Business Park , Farnham, GU10 5EH",
2948,maidenhead,1,"4,288 Sq Ft","Office Unit - To Let/For Sale, 17 Hardwicks Square, Wandsworth, SW18 4AG","- £1,400,000.00"
2949,maidenhead,1,"1,443 Sq Ft","Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN","- £900,000.00"
2950,maidenhead,1,"2,152 to 10,760 Sq Ft","Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",
2951,maidenhead,1,"1,378 Sq Ft","Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB","- £395,000.00"
2952,maidenhead,1,"1,650 Sq Ft","Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ","- £1,100,000.00"
2953,maidenhead,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
2954,maidenhead,1,"10,572 Sq Ft","Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA","- £3,100,000.00"
2955,maidenhead,1,"3,606 to 10,958 Sq Ft","Stratfield House, Station Road, Hook, RG27 9PQ",
2956,maidenhead,1,"2,008 Sq Ft","Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY","- £800,000.00"
2957,maidenhead,1,839 Sq Ft,"1 Genyn Road, Guildford, GU2 7NS","- £275,000.00"
2958,maidenhead,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
2959,maidenhead,1,"3,588 Sq Ft","The Pump House, Kimbers Lane, Farnham, GU9 9PT",
2960,maidenhead,1,"3,110 to 39,695 Sq Ft","One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",
2961,maidenhead,1,"2,250 Sq Ft","Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ","- £849,000.00"
2962,maidenhead,1,"39,695 Sq Ft","One Springfield Drive, Leatherhead, KT22 7NL",
2963,maidenhead,1,"58,000 Sq Ft","No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN","- £12,000,000.00"
2964,maidenhead,1,"9,890 to 20,711 Sq Ft","Horizon East & Horizon West, Randalls Way, Leatherhead, KT22 7TW","- £3,150,000.00"
2965,maidenhead,1,"2,477 Sq Ft","Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG","- £1,245,000.00"
2966,maidenhead,1,"5,530 Sq Ft","27 Kelso Place , Kensington, London, W8 5QG","- £5,500,000.00"
2967,maidenhead,1,"1,136 to 2,732 Sq Ft","Two Commercial Premises With B1 Consent, 175 Wandsworth High Street, Wandsworth, SW18 4JB","- £495,000.00"
2968,maidenhead,1,"2,242 Sq Ft","B1 Endeavour Place, Coxbridge Business Park , Farnham, GU10 5EH",
2969,maidenhead,1,"4,288 Sq Ft","Office Unit - To Let/For Sale, 17 Hardwicks Square, Wandsworth, SW18 4AG","- £1,400,000.00"
2970,maidenhead,1,"1,728 Sq Ft","Ground Floor Office Suite, Genoa House, Battersea Reach, Battersea, SW18 1FY","- £925,000.00"
2971,maidenhead,1,"1,443 Sq Ft","Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN","- £900,000.00"
2972,maidenhead,1,"2,152 to 10,760 Sq Ft","Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",
